RunNumber,BeamEnergy,Threshold,GearGeoFile
000703,4.8,6,alignedGear-check-iter6-run000703.xml
000517,4.8,6,alignedGear-iter7-run000517.xml
000437,4.8,6,gear-437-begin.xml
000407,4.8,6,gear-aligned-Luc-407.xml
000394,4.8,6,gear-beforeAlign-000703_pre.xml




